X,Y,OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME
-9586870.5441,4465432.0473,1,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{D7E15AD5-62DC-4B2D-912D-932F48A0987F},212,MACA,Mammoth Cave National Park,2023/07/18 11:20:24+00,KY,SE,507318,National Park,Lands,Mammoth Cave
-12020027.556,4134871.0271,2,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{0929C498-2222-4DBA-8BC5-C79EC377D498},325,ELMA,El Malpais National Monument,2023/09/14 11:22:35+00,NM,IM,1888913,National Monument,Lands,El Malpais
16221921.0684,1713993.1228,3,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{FE726414-13B4-4A62-B4E2-1A07EFD74257},,AMME,American Memorial Park,2015/04/22 00:00:00+00,MP,PW,1879026,Park,Lands,
-8532565.9474,4496726.9465,4,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{08916056-C46D-4B5D-9DDD-E2E9D02930DC},,CAJO,Captain John Smith Chesapeake National Historic Trail,2017/11/17 00:00:00+00,MD,NE,1879026,National Historic Trail,Lands,
-7909848.4708,5217059.1725,5,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{21863B5A-1864-4CC0-8D55-1882047C84D2},1,BOST,Boston National Historical Park,2015/02/09 00:00:00+00,MA,NE,600140,National Historical Park,Lands,Boston
-8205822.8507,5216309.9812,6,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{0D751C01-A5DA-49FD-8BB3-D3784D503648},2,MAVA,Martin Van Buren National Historic Site,2012/07/18 00:00:00+00,NY,NE,1888943,National Historic Site,Lands,Martin Van Buren
-8079686.6608,5177226.1732,7,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{9FAC033F-458E-4F0D-8CA6-A02BA5FDF756},3,SPAR,Springfield Armory National Historic Site,2011/10/18 00:00:00+00,MA,NE,1888963,National Historic Site,Lands,Springfield Armory
-7597050.3779,5517888.4079,8,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{61D0FE4C-2DC3-433B-8086-8709585507E7},4,ACAD,Acadia National Park,2013/12/18 00:00:00+00,ME,NE,578853,National Park,Park,Acadia
-7473278.3492,5641806.6864,9,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{E684E8E2-6EB2-40A2-AD63-066CE752DCD8},5,SACR,Saint Croix Island International Historic Site,2016/06/20 00:00:00+00,ME,NE,581971,International Historic Site,Lands,Saint Croix Island
-7904999.4732,5199485.239,10,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{4404F3C4-0543-4EB0-861E-4D94505C6347},6,ADAM,Adams National Historical Park,2009/06/05 00:00:00+00,MA,NE,1888899,National Historical Park,Lands,Adams
-7917401.8428,5213092.3684,11,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{96A25583-3A25-4497-83AF-99F4CC1412FB},7,JOFI,John Fitzgerald Kennedy National Historic Site,2010/10/28 00:00:00+00,MA,NE,607138,National Historic Site,Lands,John F Kennedy
-7937071.5828,5229368.2461,12,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{A9704664-D59D-43E5-A8DD-657FB23463CA},8,MIMA,Minute Man National Historical Park,2018/02/22 00:00:00+00,MA,NE,600051,National Historical Park,Lands,Minute Man
-7890955.5098,5239068.4681,13,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{66F3FE64-2A78-4BD4-95F6-121621EFC299},9,SAMA,Salem Maritime National Historic Site,2010/03/25 00:00:00+00,MA,NE,1888961,National Historic Site,Lands,Salem Maritime
-7904547.668,5231420.0875,14,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{9B444B47-7AB8-4802-B312-ABA4287538F2},10,SAIR,Saugus Iron Works National Historic Site,2014/06/09 00:00:00+00,MA,NE,600017,National Historic Site,Lands,Saugus Iron Works
-7802083.4003,5168518.3692,15,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{CD65BCF6-F995-4F4F-9B3E-E3E874F2B022},11,CACO,Cape Cod National Seashore,2016/03/24 00:00:00+00,MA,NE,606900,National Seashore,Lands,Cape Cod
-8226578.1659,5125601.5713,16,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{9EABB25A-9641-4659-AE7E-F5B7C661191B},12,ELRO,Eleanor Roosevelt National Historic Site,2011/04/22 00:00:00+00,NY,NE,1888914,National Historic Site,Lands,Eleanor Roosevelt
-7917751.8257,5217620.7099,17,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{736AED95-F176-4A2C-B452-C8C019A7B9F9},13,LONG,Longfellow House-Washington's Headquarters National Historic Site,2011/04/18 00:00:00+00,MA,NE,2733437,National Historic Site,Lands,Longfellow
-8221741.9839,4953290.4943,18,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{EB29A43E-51E5-41EC-B8F9-26CC5C44C845},15,GATE,Gateway National Recreation Area,2015/12/31 00:00:00+00,NJ,NE,882894,National Recreation Area,Lands,Gateway
-8218234.8226,4996531.5553,19,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{B2C53ECF-4619-4E4F-A5E6-FAAC4858E176},16,SAPA,Saint Paul's Church National Historic Site,2007/02/09 00:00:00+00,NY,NE,1888959,National Historic Site,Lands,Saint Paul's Church
-8780052.0293,5296989.4027,20,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{FEB9E7BC-C2D3-40B1-A333-8A4A9B0863BE},17,THRI,Theodore Roosevelt Inaugural National Historic Site,2015/08/28 00:00:00+00,NY,NE,2035603,National Historic Site,Lands,Theodore Roosevelt Inaugural
-8399659.3841,5344093.1868,21,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{51E2B3AA-04C2-418D-BAEC-223CCE2A5402},18,FOST,Fort Stanwix National Monument,2010/07/08 00:00:00+00,NY,NE,1888919,National Monument,Lands,Fort Stanwix
-8122564.6413,4968655.3231,22,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{1861CE81-D937-41DF-AA97-3A3BCF515AE6},19,FIIS,Fire Island National Seashore,2013/12/18 00:00:00+00,NY,NE,970121,National Seashore,Lands,Fire Island
-8229362.1169,5125821.1688,23,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{0591CF79-82A2-4FE0-8995-F7A57268875A},20,HOFR,Home of Franklin D. Roosevelt National Historic Site,2006/03/07 00:00:00+00,NY,NE,1888929,National Historic Site,Lands,Home of Franklin D Roosevelt
-8231166.7138,5130702.106,24,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{1EF64673-491D-4A57-9045-F04B5F11854E},21,VAMA,Vanderbilt Mansion National Historic Site,2015/07/24 00:00:00+00,NY,NE,968452,National Historic Site,Lands,Vanderbilt Mansion
-8196403.1614,5310744.3504,25,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{07656E2A-5895-4229-9300-A39BB5857A3E},22,SARA,Saratoga National Historical Park,2021/03/23 00:00:00+00,NY,NE,964487,National Historical Park,Lands,Saratoga
-8056563.0697,5388460.5558,26,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{A8B7480A-52A5-440A-A80E-63ACE6FF6D4B},23,SAGA,Saint-Gaudens National Historical Park,2011/03/09 00:00:00+00,NH,NE,1888960,National Historical Park,Lands,Saint-Gaudens
-8242221.2807,4967946.19,27,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{C717C2B0-DDA8-4F7C-BB63-1536FA508BAD},24,STLI,Statue of Liberty National Monument,2016/05/06 00:00:00+00,NJ,NE,880864,National Monument,Lands,Statue Of Liberty
-8264336.7438,4980787.4998,28,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{1D3E9040-188B-411F-B987-779F07FB59D3},25,EDIS,Thomas Edison National Historical Park,2008/04/22 00:00:00+00,NJ,NE,874901,National Historical Park,Lands,Thomas Edison
-8297476.0309,4978154.1736,29,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{69BE5B09-285F-4B05-8F3B-B748917189C2},26,MORR,Morristown National Historical Park,2012/02/23 00:00:00+00,NJ,NE,878495,National Historical Park,Lands,Morristown
-8236419.3766,4973861.5475,30,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{AD1D65DD-A41C-4763-BDDC-E61032C88246},27,THRB,Theodore Roosevelt Birthplace National Historic Site,2011/03/28 00:00:00+00,NY,NE,2083047,National Historic Site,Lands,Theodore Roosevelt Birthplace
-8239510.1313,4968703.4939,31,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{4F467C1E-A1D6-4EFC-836F-29874D566A7E},28,CACL,Castle Clinton National Monument,2007/02/16 00:00:00+00,NY,NE,945983,National Monument,Lands,Castle Clinton
-8238784.642,4969266.6371,32,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{7DD93109-5BA7-4F14-9E9F-F98038184588},29,FEHA,Federal Hall National Memorial,2017/03/30 00:00:00+00,NY,NE,2057537,National Memorial,Lands,Federal Hall
-8233532.6456,4984863.1261,33,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{E1510336-1E0F-447C-AA8A-B1159CC26E48},30,GEGR,General Grant National Memorial,2013/07/22 00:00:00+00,NY,NE,2733424,National Memorial,Lands,General Grant
-8231765.9119,4986026.7452,34,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{C37D50F3-67D5-4CED-A26D-D423ED539A7E},31,HAGR,Hamilton Grange National Memorial,2016/03/28 00:00:00+00,NY,NE,2083660,National Memorial,Lands,Hamilton Grange
-8181561.1982,4995516.0709,35,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{C48B4687-357E-433F-A8B1-2FA228ABBB4F},32,SAHI,Sagamore Hill National Historic Site,2011/07/29 00:00:00+00,NY,NE,970557,National Historic Site,Lands,Sagamore Hill
-7911548.0439,5214741.706,36,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{57FA65AD-9374-44EA-9CB4-451DE0514594},33,BOAF,Boston African American National Historic Site,2009/03/12 00:00:00+00,MA,NE,1888904,National Historic Site,Lands,Boston African American
-7889858.9817,5200316.1726,37,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{A222EE94-B68A-4517-95CF-CB451B223092},34,BOHA,Boston Harbor Islands National Recreation Area,2022/11/23 09:50:36+00,MA,NE,606990,National Recreation Area,Lands,Boston Harbor Islands
-8238124.123,4970329.8167,38,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{1C1291E9-C17B-4E23-A518-9C418BD37700},35,AFBG,African Burial Ground National Monument,2008/08/19 00:00:00+00,NY,NE,2060434,National Monument,Lands,African Burial Ground
-8239470.102,4966969.6241,39,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{25C6922A-35D6-4035-A34F-4C4CC66956A9},36,GOIS,Governors Island National Monument,2012/08/15 00:00:00+00,NY,NE,2092022,National Monument,Lands,Governors Island
-7938440.899,5258165.0115,40,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{DDC82FD4-0966-484E-A71A-47BEDF9DD822},37,LOWE,Lowell National Historical Park,2013/12/18 00:00:00+00,MA,NE,1888940,National Historical Park,RISD,Lowell
-7949379.3915,5135502.1212,41,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{D6FD79BA-5AEB-4895-ADDC-143428BA74BC},38,ROWI,Roger Williams National Memorial,2011/09/30 00:00:00+00,RI,NE,1904107,National Memorial,Lands,Roger Williams
-7895139.5644,5106534.2318,42,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{F72BCAE4-26F3-48A6-9270-33EA3A9E0557},40,NEBE,New Bedford Whaling National Historical Park,2011/07/15 00:00:00+00,MA,NE,2733436,National Historical Park,Lands,New Bedford Whaling
-8177021.3761,5050496.9513,43,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{2034BDC4-44E4-4D13-B9CA-7AF84FC197B1},42,WEFA,Weir Farm National Historical Park,2015/08/27 00:00:00+00,CT,NE,1888972,National Historical Park,Lands,Weir Farm
-8074483.4048,5408899.4124,44,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{49787674-5D5D-4D18-849A-EF0A19503B85},43,MABI,Marsh-Billings-Rockefeller National Historical Park,2011/09/21 00:00:00+00,VT,NE,1888942,National Historical Park,Lands,Marsh - Billings - Rockefeller
-8554280.7523,5297175.0954,45,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{ADB3A62A-4F08-47E1-9ED7-68E9B5D5637A},44,WORI,Women's Rights National Historical Park,2011/08/19 00:00:00+00,NY,NE,1888975,National Historical Park,Lands,Women's Rights
-7918397.7242,5209765.2127,46,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{B36322A0-A73B-412B-AED5-6EA351DA6C68},46,FRLA,Frederick Law Olmsted National Historic Site,2016/03/01 00:00:00+00,MA,NE,1971618,National Historic Site,Lands,Frederick Law Olmsted
-11285986.8177,5999886.149,47,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{C1B667D6-602A-4217-A480-BD87B8FC9ADE},47,KNRI,Knife River Indian Villages National Historic Site,2012/04/03 00:00:00+00,ND,MW,1888938,National Historic Site,Lands,Knife River Indian Villages
-11398442.9414,5439799.8705,48,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{A43E9C4D-9CEB-400C-86B3-526B3FEC682F},49,BADL,Badlands National Park,2022/04/18 00:00:00+00,SD,MW,1265096,National Park,Lands,Badlands
-12048636.2396,5637851.6521,49,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{8CE47BE1-326F-4C5B-B23E-FE4E996B571F},50,BICA,Bighorn Canyon National Recreation Area,2023/03/17 13:05:54+00,MT,IM,767934,National Recreation Area,Lands,Bighorn Canyon
-12232137.1115,4617933.0383,50,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{976A9390-A28F-4E02-BA36-DE8455B0224A},51,CANY,Canyonlands National Park,2010/04/26 00:00:00+00,UT,IM,1448008,National Park,Lands,Canyonlands
-12200111.584,4679920.0695,51,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{2BEC2B07-CB28-45C3-8A22-4F0B3E28E964},52,ARCH,Arches National Park,2023/03/13 13:42:20+00,UT,IM,1455716,National Park,Lands,Arches
-12246379.4723,4523442.8042,52,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{88372CF6-41DF-47F9-B8D3-6A35B58E431B},53,NABR,Natural Bridges National Monument,2010/07/12 00:00:00+00,UT,IM,1454484,National Monument,Lands,Natural Bridges
-11993974.0044,4661603.5237,53,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{BD8A1AA0-349D-4946-9132-84599BCB8A23},54,BLCA,Black Canyon of the Gunnison National Park,2023/03/13 13:45:01+00,CO,IM,203271,National Park,Lands,Black Canyon of the Gunnison
-12099239.802,4729512.5634,54,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{C45D814B-6EFD-4416-BA84-AA5292E88E84},55,COLM,Colorado National Monument,2016/04/01 00:00:00+00,CO,IM,202252,National Monument,Lands,Colorado
-11952318.6016,4643551.2323,55,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{2EB9848D-9C9E-4837-A918-E7382854162A},56,CURE,Curecanti National Recreation Area,2017/05/25 00:00:00+00,CO,IM,196412,National Recreation Area,Lands,Curecanti
-11958801.0768,5710983.6045,56,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{B477C6E2-4F25-4BF2-A456-ADDDD735AC2D},57,LIBI,Little Bighorn Battlefield National Monument,2005/02/23 00:00:00+00,MT,IM,806297,National Monument,Lands,Little Bighorn Battlefield
-11656839.0558,5557217.5392,57,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{607249F8-75FE-4BAE-8531-FC9798F1BE46},58,DETO,Devils Tower National Monument,2014/12/08 00:00:00+00,WY,IM,2733421,National Monument,Lands,Devils Tower
-12126892.8066,4938039.8721,58,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{F3CF54E7-0512-4C04-B95D-C30B9A79BEED},59,DINO,Dinosaur National Monument,2020/12/16 00:00:00+00,CO,IM,169567,National Monument,Lands,Dinosaur
-11638135.0123,5191351.831,59,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{5AF9CDDE-B6F8-4455-8897-5064FBEC09BB},60,FOLA,Fort Laramie National Historic Site,2018/04/09 00:00:00+00,WY,IM,1597073,National Historic Site,Lands,Fort Laramie
-12663291.4534,6210435.0207,60,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{80712E1B-3DEF-4B5F-8ABF-622A7AD3D23B},61,GLAC,Glacier National Park,2023/03/15 13:56:56+00,MT,IM,1803454,National Park,Lands,Glacier
-12334437.6508,4494732.7133,61,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{2E9D93F0-0D7A-489E-A618-7D68E70E9873},62,GLCA,Glen Canyon National Recreation Area,2022/04/22 00:00:00+00,AZ,IM,23865,National Recreation Area,Lands,Glen Canyon
-12352625.2906,4449969.6885,62,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{86FF07EE-9870-4805-A5B2-2D44D068B251},63,RABR,Rainbow Bridge National Monument,2010/03/29 00:00:00+00,UT,IM,23944,National Monument,Lands,Rainbow Bridge
-12528774.7389,5103712.4448,63,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{98E8225C-8956-4EC2-86A7-D068B9005790},64,GOSP,Golden Spike National Historical Park,2011/02/17 00:00:00+00,UT,IM,1428242,National Historical Park,Lands,Golden Spike
-12321463.1654,5438600.8451,64,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{34A415A9-E2B7-41FF-AE9C-85503CFF34D5},65,GRTE,Grand Teton National Park,2023/09/14 16:24:27+00,WY,IM,1597571,National Park,Lands,Grand Teton
-11412397.8871,4659271.7242,65,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{7D5CA739-84C2-4C66-8A4E-554382F02BAF},66,SAND,Sand Creek Massacre National Historic Site,2012/03/04 00:00:00+00,CO,IM,2127375,National Historic Site,Lands,Sand Creek Massacre
-11756786.8505,4546548.2371,66,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{9E97A8A3-3E5A-440A-A538-3F2FEC76B992},67,GRSA,Great Sand Dunes National Park,2023/06/16 14:36:55+00,CO,IM,2733443,National Park,Lands,Great Sand Dunes
-11744776.7827,4561856.7933,67,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{2DA68E26-9836-446B-B245-C3C55196CF79},68,GRSA,Great Sand Dunes National Preserve,2022/02/01 00:00:00+00,CO,IM,2733443,National Preserve,Lands,Great Sand Dunes
-12325612.6214,5479094.6438,68,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{357988BD-C183-4F75-BD98-4E07503FF0E6},69,JODR,"John D. Rockefeller, Jr., Memorial Parkway",2008/04/14 00:00:00+00,WY,IM,1604577,Parkway,Lands,John D Rockefeller Jr
-12330455.3641,5139533.8683,69,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{15879E1A-DCFA-4DA1-A172-3113520EF540},70,FOBU,Fossil Butte National Monument,2007/02/22 00:00:00+00,WY,IM,1605065,National Monument,Lands,Fossil Butte
-12073223.8756,4474505.7135,70,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{6742707B-1480-475E-9639-68CF7BED892D},71,MEVE,Mesa Verde National Park,2021/03/08 00:00:00+00,CO,IM,179042,National Park,Lands,Mesa Verde
-12141951.1443,4492704.7997,71,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{7ADBAA8F-E6F7-43C4-BFCE-7D6CB864B6AE},72,HOVE,Hovenweep National Monument,2023/09/14 17:11:58+00,CO,IM,202599,National Monument,Lands,Hovenweep
-12098866.3364,4473865.6904,72,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{641A54D8-3E74-4D21-AE7E-6323D5FF7807},73,YUHO,Yucca House National Monument,2020/12/17 00:00:00+00,CO,IM,202628,National Monument,Lands,Yucca House
-10787710.0964,5271425.2644,73,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{50252A3D-7E32-4BD2-81ED-D0A877675C4C},74,MNRR,Missouri National Recreational River,2023/04/19 14:54:51+00,NE,MW,2733411,National Wild & Scenic River,Lands,Missouri
-11516434.3432,5446881.7469,74,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{53114C7A-F5C7-49F1-B426-154194756278},75,MORU,Mount Rushmore National Memorial,2010/12/13 00:00:00+00,SD,MW,1262098,National Memorial,Lands,Mount Rushmore
-11766877.4985,4918007.1097,75,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{5A079CA7-A5CC-4C02-9B31-4585159381F3},76,ROMO,Rocky Mountain National Park,2023/06/16 15:11:51+00,CO,IM,204948,National Park,Lands,Rocky Mountain
-11513366.1167,4585073.5794,76,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{07D70933-8C64-4C30-9FA4-7EBD976951FC},77,BEOL,Bent's Old Fort National Historic Site,2020/09/22 00:00:00+00,CO,IM,2559483,National Historic Site,Lands,Bent's Old Fort
-11720388.7898,4709155.3202,77,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{988788A5-2E03-4825-ABBD-5626B36CFBE4},78,FLFO,Florissant Fossil Beds National Monument,2021/03/22 00:00:00+00,CO,IM,191398,National Monument,Lands,Florissant Fossil Beds
-12488446.0208,4518970.5872,78,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{2C5499C6-8A31-46E2-BB79-384CAFAF998C},79,BRCA,Bryce Canyon National Park,2008/03/27 00:00:00+00,UT,IM,1450197,National Park,Lands,Bryce Canyon
-12372352.5611,4603555.1245,79,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{4B746AA7-306D-473A-BCBA-8D28EFD3FD8B},80,CARE,Capitol Reef National Park,2022/04/22 00:00:00+00,UT,IM,1434866,National Park,Lands,Capitol Reef
-12561819.027,4527824.7116,80,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{217077DD-A52E-4380-8550-EFF34B070A08},81,CEBR,Cedar Breaks National Monument,2018/05/04 00:00:00+00,UT,IM,1439558,National Monument,Lands,Cedar Breaks
-12550144.758,4420004.5583,81,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{E7349E60-30B9-4155-870C-BE00B7BE6C04},82,PISP,Pipe Spring National Monument,2006/12/07 00:00:00+00,AZ,IM,9526,National Monument,Lands,Pipe Spring
-12584192.8853,4478140.8935,82,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{72640CBB-BFE7-425D-991D-1FE67C0DCB2B},83,ZION,Zion National Park,2017/06/22 00:00:00+00,UT,IM,1455157,National Park,Lands,Zion
-11517447.5948,5934855.6677,83,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{8A8192D1-3C1D-4EC8-9D91-D764911206A6},84,THRO,Theodore Roosevelt National Park,2017/04/27 00:00:00+00,ND,MW,1033824,National Park,Lands,Theodore Roosevelt
-11581424.6787,6106665.1295,84,2023/10/13 12:14:24+00,NPS_WASO_LANDS,2023/10/13 12:14:24+00,NPS_WASO_LANDS,{CBE8B01B-63B8-4D9B-93FE-FC0662393B39},85,FOUS,Fort Union Trading Post National Historic Site,2018/07/24 00:00:00+00,MT,MW,771520,National Historic Site,Lands,Fort Union Trading Post
